airline,arrival,class,currency,departure,points,program,tax,type,unit
SQ,FRA,Business,AUD,ADL,130500,KF,127.34,Saver,Miles
SQ,SYD,Business,CHF,ZRH,130500,KF,67.1,Saver,Miles
SQ,SYD,Business,GBP,MAN,130500,KF,252.28,Saver,Miles
SQ,ADL,Business,EUR,BCN,130500,KF,47.58,Saver,Miles
SQ,CPH,Business,AUD,ADL,130500,KF,127.34,Saver,Miles
SQ,MUC,Business,AUD,ADL,130500,KF,127.34,Saver,Miles
SQ,FCO,Business,AUD,BNE,130500,KF,123.84,Saver,Miles
SQ,BNE,Business,DKK,CPH,130500,KF,467.0,Saver,Miles
SQ,ADL,Business,EUR,FRA,130500,KF,135.12,Saver,Miles
SQ,BCN,Business,AUD,MEL,130500,KF,115.1,Saver,Miles
SQ,FRA,Business,AUD,MEL,130500,KF,115.1,Saver,Miles
SQ,LHR,Business,AUD,SYD,130500,KF,126.17,Saver,Miles
SQ,ADL,Business,EUR,CDG,130500,KF,142.09,Saver,Miles
SQ,CDG,Business,AUD,ADL,130500,KF,117.34,Saver,Miles
SQ,BRU,Business,AUD,BNE,130500,KF,124.34,Saver,Miles
SQ,FRA,Business,AUD,SYD,130500,KF,126.17,Saver,Miles
SQ,SYD,Business,DKK,CPH,130500,KF,478.0,Saver,Miles
SQ,CDG,Business,AUD,SYD,130500,KF,114.23,Saver,Miles
SQ,MEL,Business,EUR,BCN,130500,KF,42.4,Saver,Miles
SQ,SYD,Business,EUR,BRU,130500,KF,73.24,Saver,Miles
SQ,BNE,Business,EUR,FRA,130500,KF,140.73,Saver,Miles
SQ,BRU,Business,AUD,MEL,130500,KF,115.6,Saver,Miles
SQ,BCN,Business,AUD,ADL,130500,KF,127.34,Saver,Miles
SQ,LHR,Business,AUD,BNE,130500,KF,113.84,Saver,Miles
SQ,FCO,Business,AUD,ADL,130500,KF,127.34,Saver,Miles
SQ,BNE,Business,EUR,CDG,130500,KF,147.7,Saver,Miles
SQ,SYD,Business,EUR,FCO,130500,KF,72.1,Saver,Miles
SQ,BNE,Business,GBP,LHR,130500,KF,279.19,Saver,Miles
SQ,CDG,Business,AUD,MEL,130500,KF,104.21,Saver,Miles
SQ,MAN,Business,AUD,ADL,130500,KF,127.34,Saver,Miles
SQ,BNE,Business,EUR,BRU,130500,KF,71.81,Saver,Miles
SQ,ADL,Business,EUR,BRU,130500,KF,66.2,Saver,Miles
SQ,CDG,Business,AUD,BNE,130500,KF,113.84,Saver,Miles
SQ,FCO,Business,AUD,MEL,130500,KF,115.1,Saver,Miles
SQ,MEL,Business,GBP,MAN,130500,KF,241.28,Saver,Miles
SQ,MEL,Business,EUR,FRA,130500,KF,129.94,Saver,Miles
SQ,MUC,Business,AUD,SYD,130500,KF,126.17,Saver,Miles
SQ,SYD,Business,EUR,BCN,130500,KF,54.62,Saver,Miles
SQ,ADL,Business,EUR,AMS,130500,KF,97.56,Saver,Miles
SQ,MEL,Business,DKK,CPH,130500,KF,387.0,Saver,Miles
SQ,BRU,Business,AUD,ADL,130500,KF,127.84,Saver,Miles
SQ,LHR,Business,AUD,ADL,130500,KF,127.34,Saver,Miles
SQ,FRA,Business,AUD,BNE,130500,KF,123.84,Saver,Miles
SQ,ADL,Business,DKK,CPH,130500,KF,425.0,Saver,Miles
SQ,AMS,Business,AUD,SYD,130500,KF,126.17,Saver,Miles
SQ,SYD,Business,EUR,CDG,130500,KF,147.94,Saver,Miles
SQ,BNE,Business,EUR,AMS,130500,KF,103.17,Saver,Miles
SQ,MEL,Business,EUR,AMS,130500,KF,92.38,Saver,Miles
SQ,ADL,Business,EUR,FCO,130500,KF,65.06,Saver,Miles
SQ,BNE,Business,CHF,ZRH,130500,KF,65.75,Saver,Miles
SQ,AMS,Business,AUD,BNE,130500,KF,113.84,Saver,Miles
SQ,FCO,Business,AUD,SYD,130500,KF,114.23,Saver,Miles
SQ,MAN,Business,AUD,MEL,130500,KF,115.1,Saver,Miles
SQ,ZRH,Business,AUD,SYD,130500,KF,126.17,Saver,Miles
SQ,SYD,Business,EUR,FRA,130500,KF,142.16,Saver,Miles
SQ,BNE,Business,EUR,MUC,130500,KF,125.92,Saver,Miles
SQ,MEL,Business,EUR,BRU,130500,KF,61.02,Saver,Miles
SQ,BNE,Business,GBP,MAN,130500,KF,251.08,Saver,Miles
SQ,ADL,Business,CHF,ZRH,130500,KF,60.5,Saver,Miles
SQ,AMS,Business,AUD,MEL,130500,KF,115.1,Saver,Miles
SQ,ADL,Business,EUR,MUC,130500,KF,120.31,Saver,Miles
SQ,CPH,Business,AUD,SYD,130500,KF,126.17,Saver,Miles
SQ,SYD,Business,EUR,MUC,130500,KF,127.35,Saver,Miles
SQ,MAN,Business,AUD,BNE,130500,KF,123.84,Saver,Miles
SQ,MEL,Business,EUR,MUC,130500,KF,115.13,Saver,Miles
SQ,MUC,Business,AUD,PER,133500,KF,103.82,Advantage,Miles
SQ,LHR,Business,AUD,PER,133500,KF,103.82,Advantage,Miles
SQ,PER,Business,EUR,BRU,133500,KF,59.56,Advantage,Miles
SQ,PER,Business,EUR,FCO,133500,KF,58.38,Advantage,Miles
SQ,FCO,Business,AUD,PER,133500,KF,103.82,Advantage,Miles
SQ,PER,Business,EUR,AMS,133500,KF,90.92,Advantage,Miles
SQ,PER,Business,EUR,FRA,133500,KF,128.48,Advantage,Miles
SQ,PER,Business,CHF,ZRH,133500,KF,54.35,Advantage,Miles
SQ,PER,Business,EUR,BCN,133500,KF,40.94,Advantage,Miles
SQ,PER,Business,GBP,LHR,133500,KF,266.69,Advantage,Miles
SQ,PER,Business,DKK,CPH,133500,KF,376.0,Advantage,Miles
SQ,AMS,Business,AUD,PER,133500,KF,93.81,Advantage,Miles
SQ,PER,Business,EUR,MUC,133500,KF,113.67,Advantage,Miles
SQ,FRA,Business,AUD,PER,133500,KF,103.82,Advantage,Miles
SQ,ZRH,Business,AUD,PER,133500,KF,93.81,Advantage,Miles
SQ,PER,Business,GBP,MAN,133500,KF,238.58,Advantage,Miles
SQ,MAN,Business,AUD,PER,133500,KF,103.82,Advantage,Miles
SQ,CPH,Business,AUD,PER,133500,KF,103.82,Advantage,Miles
SQ,BRU,Business,AUD,PER,133500,KF,104.32,Advantage,Miles
SQ,PER,Business,EUR,CDG,133500,KF,135.45,Advantage,Miles
SQ,BCN,Business,AUD,PER,133500,KF,103.82,Advantage,Miles
SQ,CDG,Business,AUD,PER,133500,KF,103.82,Advantage,Miles
SQ,ADL,Business,USD,SFO,136500,KF,35.5,Saver,Miles
SQ,ADL,Business,USD,LAX,136500,KF,47.8,Saver,Miles
SQ,MEL,Business,USD,SEA,136500,KF,29.8,Saver,Miles
SQ,SYD,Business,USD,LAX,136500,KF,43.2,Saver,Miles
SQ,SYD,Business,USD,SEA,136500,KF,43.3,Saver,Miles
SQ,LAX,Business,AUD,BNE,136500,KF,150.54,Saver,Miles
SQ,SEA,Business,AUD,SYD,136500,KF,152.87,Saver,Miles
SQ,SEA,Business,AUD,BNE,136500,KF,150.54,Saver,Miles
SQ,SEA,Business,AUD,MEL,136500,KF,141.8,Saver,Miles
SQ,PER,Business,USD,IAH,136500,KF,28.3,Saver,Miles
SQ,BNE,Business,USD,LAX,136500,KF,53.9,Saver,Miles
SQ,EWR,Business,AUD,PER,136500,KF,120.51,Saver,Miles
SQ,BNE,Business,USD,SFO,136500,KF,41.6,Saver,Miles
SQ,IAH,Business,AUD,PER,136500,KF,120.51,Saver,Miles
SQ,ADL,Business,USD,SEA,136500,KF,35.5,Saver,Miles
SQ,LAX,Business,AUD,SYD,136500,KF,152.87,Saver,Miles
SQ,PER,Business,USD,EWR,136500,KF,28.3,Saver,Miles
SQ,LAX,Business,AUD,MEL,136500,KF,141.8,Saver,Miles
SQ,JFK,Business,AUD,PER,136500,KF,120.51,Saver,Miles
SQ,BNE,Business,USD,SEA,136500,KF,41.6,Saver,Miles
SQ,SEA,Business,AUD,ADL,136500,KF,154.04,Saver,Miles
SQ,PER,Business,USD,JFK,136500,KF,28.3,Saver,Miles
SQ,LAX,Business,AUD,ADL,136500,KF,154.04,Saver,Miles
SQ,MEL,Business,USD,LAX,136500,KF,29.8,Saver,Miles
SQ,SYD,Business,USD,SFO,136500,KF,43.2,Saver,Miles
SQ,MEL,Business,USD,SFO,136500,KF,29.8,Saver,Miles
SQ,SFO,Business,AUD,BNE,136500,KF,140.54,Saver,Miles
SQ,MAN,Business,AUD,BNE,139000,VA,470.84,Velocity Award,Points
SQ,HND,Business,AUD,IAH,139000,VA,383.8,Velocity Award,Points
SQ,SYD,Business,AUD,ZRH,139000,VA,474.03,Velocity Award,Points
SQ,SYD,Business,AUD,LHR,139000,VA,890.43,Velocity Award,Points
SQ,JFK,Business,AUD,HND,139000,VA,437.3,Velocity Award,Points
SQ,MXP,Business,AUD,MEL,139000,VA,473.5,Velocity Award,Points
SQ,SYD,Business,AUD,MXP,139000,VA,457.53,Velocity Award,Points
SQ,BNE,Business,AUD,FCO,139000,VA,474.14,Velocity Award,Points
SQ,BNE,Business,AUD,CPH,139000,VA,461.04,Velocity Award,Points
SQ,LAX,Business,AUD,SYD,139000,VA,511.27,Velocity Award,Points
SQ,CPH,Business,AUD,BNE,139000,VA,481.54,Velocity Award,Points
SQ,ADL,Business,AUD,BRU,139000,VA,466.87,Velocity Award,Points
SQ,HND,Business,AUD,LAX,139000,VA,383.7,Velocity Award,Points
SQ,NRT,Business,AUD,LAX,139000,VA,383.0,Velocity Award,Points
SQ,ADL,Business,AUD,FRA,139000,VA,579.47,Velocity Award,Points
SQ,BNE,Business,AUD,MAN,139000,VA,836.54,Velocity Award,Points
SQ,MAN,Business,AUD,MEL,139000,VA,473.5,Velocity Award,Points
SQ,BNE,Business,AUD,MXP,139000,VA,457.14,Velocity Award,Points
SQ,BNE,Business,AUD,MUC,139000,VA,564.74,Velocity Award,Points
SQ,MEL,Business,AUD,CPH,139000,VA,442.43,Velocity Award,Points
SQ,ZRH,Business,AUD,ADL,139000,VA,475.04,Velocity Award,Points
SQ,BCN,Business,AUD,BNE,139000,VA,482.24,Velocity Award,Points
SQ,MUC,Business,AUD,BNE,139000,VA,482.24,Velocity Award,Points
SQ,SYD,Business,AUD,MUC,139000,VA,566.77,Velocity Award,Points
SQ,ADL,Business,AUD,MAN,139000,VA,827.37,Velocity Award,Points
SQ,LHR,Business,AUD,MEL,139000,VA,473.5,Velocity Award,Points
SQ,SYD,Business,AUD,EWR,139000,VA,429.77,Velocity Award,Points
SQ,ADL,Business,AUD,AMS,139000,VA,518.27,Velocity Award,Points
SQ,BNE,Business,AUD,SFO,139000,VA,427.44,Velocity Award,Points
SQ,SYD,Business,AUD,FCO,139000,VA,474.43,Velocity Award,Points
SQ,MUC,Business,AUD,MEL,139000,VA,473.5,Velocity Award,Points
SQ,HND,Business,AUD,FRA,139000,VA,545.0,Velocity Award,Points
SQ,AMS,Business,AUD,ADL,139000,VA,485.74,Velocity Award,Points
SQ,MEL,Business,AUD,EWR,139000,VA,408.93,Velocity Award,Points
SQ,LHR,Business,AUD,BNE,139000,VA,482.24,Velocity Award,Points
SQ,FRA,Business,AUD,ADL,139000,VA,485.74,Velocity Award,Points
SQ,ADL,Business,AUD,CDG,139000,VA,591.37,Velocity Award,Points
SQ,MAN,Business,AUD,ADL,139000,VA,485.74,Velocity Award,Points
SQ,SYD,Business,AUD,CPH,139000,VA,463.27,Velocity Award,Points
SQ,SYD,Business,AUD,SFO,139000,VA,429.77,Velocity Award,Points
SQ,AMS,Business,AUD,SYD,139000,VA,484.57,Velocity Award,Points
SQ,EWR,Business,AUD,SYD,139000,VA,499.33,Velocity Award,Points
SQ,SYD,Business,AUD,BCN,139000,VA,447.87,Velocity Award,Points
SQ,BRU,Business,AUD,ADL,139000,VA,486.24,Velocity Award,Points
SQ,FCO,Business,AUD,BNE,139000,VA,482.24,Velocity Award,Points
SQ,SYD,Business,AUD,FRA,139000,VA,591.37,Velocity Award,Points
SQ,LGW,Business,AUD,MEL,139000,VA,472.8,Velocity Award,Points
SQ,MEL,Business,AUD,LAX,139000,VA,428.21,Velocity Award,Points
SQ,LHR,Business,AUD,ADL,139000,VA,485.74,Velocity Award,Points
SQ,BRU,Business,AUD,BNE,139000,VA,482.34,Velocity Award,Points
SQ,SYD,Business,AUD,MAN,139000,VA,835.83,Velocity Award,Points
SQ,MEL,Business,AUD,MXP,139000,VA,438.63,Velocity Award,Points
SQ,MEL,Business,AUD,CDG,139000,VA,582.03,Velocity Award,Points
SQ,HND,Business,AUD,MUC,139000,VA,521.1,Velocity Award,Points
SQ,MUC,Business,AUD,ADL,139000,VA,475.74,Velocity Award,Points
SQ,HND,Business,AUD,LHR,139000,VA,846.4,Velocity Award,Points
SQ,SYD,Business,AUD,JFK,139000,VA,427.73,Velocity Award,Points
SQ,EWR,Business,AUD,MEL,139000,VA,489.31,Velocity Award,Points
SQ,FCO,Business,AUD,ADL,139000,VA,485.74,Velocity Award,Points
SQ,AMS,Business,AUD,BNE,139000,VA,482.24,Velocity Award,Points
SQ,MEL,Business,AUD,AMS,139000,VA,508.93,Velocity Award,Points
SQ,FCO,Business,AUD,MEL,139000,VA,472.8,Velocity Award,Points
SQ,LHR,Business,AUD,HND,139000,VA,410.3,Velocity Award,Points
SQ,MXP,Business,AUD,BNE,139000,VA,482.24,Velocity Award,Points
SQ,BNE,Business,AUD,LHR,139000,VA,888.84,Velocity Award,Points
SQ,FCO,Business,AUD,SYD,139000,VA,484.47,Velocity Award,Points
SQ,AMS,Business,AUD,MEL,139000,VA,473.5,Velocity Award,Points
SQ,LHR,Business,AUD,SYD,139000,VA,472.63,Velocity Award,Points
SQ,JFK,Business,AUD,MEL,139000,VA,489.21,Velocity Award,Points
SQ,ADL,Business,AUD,MXP,139000,VA,447.97,Velocity Award,Points
SQ,CPH,Business,AUD,ADL,139000,VA,485.74,Velocity Award,Points
SQ,ZRH,Business,AUD,SYD,139000,VA,472.63,Velocity Award,Points
SQ,FRA,Business,AUD,HND,139000,VA,410.3,Velocity Award,Points
SQ,FRA,Business,AUD,BNE,139000,VA,482.24,Velocity Award,Points
SQ,SYD,Business,AUD,LAX,139000,VA,429.77,Velocity Award,Points
SQ,MEL,Business,AUD,SFO,139000,VA,408.93,Velocity Award,Points
SQ,BCN,Business,AUD,ADL,139000,VA,485.74,Velocity Award,Points
SQ,LAX,Business,AUD,MEL,139000,VA,500.1,Velocity Award,Points
SQ,LGW,Business,AUD,BNE,139000,VA,482.24,Velocity Award,Points
SQ,BNE,Business,AUD,LGW,139000,VA,832.74,Velocity Award,Points
SQ,MXP,Business,AUD,ADL,139000,VA,485.74,Velocity Award,Points
SQ,BNE,Business,AUD,BRU,139000,VA,476.04,Velocity Award,Points
SQ,SIN,First,GBP,LHR,141000,KF,248.89,Saver,Miles
SQ,SIN,First,EUR,FRA,141000,KF,107.84,Saver,Miles
SQ,ZRH,First,SGD,SIN,141000,KF,62.2,Saver,Miles
SQ,LHR,First,SGD,SIN,141000,KF,62.2,Saver,Miles
SQ,FRA,First,USD,JFK,143500,KF,5.6,Advantage,Miles
SQ,JFK,First,EUR,FRA,143500,KF,124.11,Advantage,Miles
SQ,JFK,Business,SGD,SIN,143500,KF,126.5,Advantage,Miles
SQ,SIN,Business,USD,JFK,143500,KF,33.7,Advantage,Miles
SQ,EWR,Business,SGD,SIN,143500,KF,86.0,Advantage,Miles
SQ,SIN,Business,USD,EWR,143500,KF,5.6,Advantage,Miles
SQ,PER,Business,USD,IST,144000,KF,47.9,Advantage,Miles
SQ,IST,Business,AUD,PER,144000,KF,93.81,Advantage,Miles
SQ,SYD,Business,USD,JFK,145500,KF,43.2,Saver,Miles
SQ,MEL,Business,USD,JFK,145500,KF,29.8,Saver,Miles
SQ,EWR,Business,AUD,ADL,145500,KF,154.04,Saver,Miles
SQ,MEL,Business,USD,IAH,145500,KF,29.8,Saver,Miles
SQ,ADL,Business,USD,IAH,145500,KF,35.5,Saver,Miles
SQ,SYD,Business,USD,IAH,145500,KF,43.2,Saver,Miles
SQ,IAH,Business,AUD,ADL,145500,KF,154.04,Saver,Miles
SQ,SYD,Business,USD,EWR,145500,KF,43.2,Saver,Miles
SQ,JFK,Business,AUD,ADL,145500,KF,196.14,Saver,Miles
SQ,JFK,Business,AUD,SYD,145500,KF,194.87,Saver,Miles
SQ,IAH,Business,AUD,SYD,145500,KF,152.87,Saver,Miles
SQ,ADL,Business,USD,EWR,145500,KF,35.5,Saver,Miles
SQ,IAH,Business,AUD,BNE,145500,KF,140.54,Saver,Miles
SQ,JFK,Business,AUD,MEL,145500,KF,141.8,Saver,Miles
SQ,EWR,Business,AUD,BNE,145500,KF,150.54,Saver,Miles
SQ,MEL,Business,USD,EWR,145500,KF,29.8,Saver,Miles
SQ,EWR,Business,AUD,SYD,145500,KF,140.93,Saver,Miles
SQ,BNE,Business,USD,JFK,145500,KF,41.6,Saver,Miles
SQ,EWR,Business,AUD,MEL,145500,KF,130.91,Saver,Miles
SQ,JFK,Business,AUD,BNE,145500,KF,150.54,Saver,Miles
SQ,BNE,Business,USD,EWR,145500,KF,41.6,Saver,Miles
SQ,ADL,Business,USD,JFK,145500,KF,35.5,Saver,Miles
SQ,BNE,Business,USD,IAH,145500,KF,41.6,Saver,Miles
SQ,SYD,Business,EUR,BCN,154000,KF,54.62,Advantage,Miles
SQ,CPH,Business,AUD,BNE,154000,KF,123.84,Advantage,Miles
SQ,ZRH,Business,AUD,ADL,154000,KF,127.34,Advantage,Miles
SQ,FCO,Business,AUD,BNE,154000,KF,123.84,Advantage,Miles
SQ,ADL,Business,EUR,FCO,154000,KF,65.11,Advantage,Miles
SQ,ADL,Business,CHF,ZRH,154000,KF,60.5,Advantage,Miles
SQ,ADL,Business,EUR,AMS,154000,KF,97.56,Advantage,Miles
SQ,MUC,Business,AUD,SYD,154000,KF,114.23,Advantage,Miles
SQ,MUC,Business,AUD,ADL,154000,KF,127.34,Advantage,Miles
SQ,CDG,Business,AUD,MEL,154000,KF,101.24,Advantage,Miles
SQ,BRU,Business,AUD,ADL,154000,KF,127.84,Advantage,Miles
SQ,MAN,Business,AUD,ADL,154000,KF,127.34,Advantage,Miles
SQ,LHR,Business,AUD,SYD,154000,KF,126.17,Advantage,Miles
SQ,MEL,Business,EUR,BRU,154000,KF,60.48,Advantage,Miles
SQ,FRA,Business,AUD,MEL,154000,KF,104.21,Advantage,Miles
SQ,MEL,Business,EUR,FRA,154000,KF,129.4,Advantage,Miles
SQ,AMS,Business,AUD,MEL,154000,KF,115.1,Advantage,Miles
SQ,BRU,Business,AUD,BNE,154000,KF,124.34,Advantage,Miles
SQ,SYD,Business,DKK,CPH,154000,KF,478.0,Advantage,Miles
SQ,ADL,Business,DKK,CPH,154000,KF,425.0,Advantage,Miles
SQ,MUC,Business,AUD,MEL,154000,KF,115.1,Advantage,Miles
SQ,BCN,Business,AUD,BNE,154000,KF,123.84,Advantage,Miles
SQ,BNE,Business,EUR,FCO,154000,KF,70.68,Advantage,Miles
SQ,SYD,Business,EUR,FRA,154000,KF,142.16,Advantage,Miles
